ts,coin,label,mid_price
2026-07-07T17:18:22.284497+00:00,#1731,argentina_champion_no,0.886455
2026-07-07T17:18:22.284497+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:18:22.284497+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:18:27.549893+00:00,#7510,Argentina,0.608655
2026-07-07T17:18:27.549893+00:00,#7511,Egypt,0.391345
2026-07-07T17:18:27.549893+00:00,#1730,argentina_champion_yes,0.113545
2026-07-07T17:18:27.549893+00:00,#1731,argentina_champion_no,0.886455
2026-07-07T17:18:27.549893+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:18:27.549893+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:18:31.075171+00:00,#7510,Argentina,0.608655
2026-07-07T17:18:31.075171+00:00,#7511,Egypt,0.391345
2026-07-07T17:18:31.075171+00:00,#1730,argentina_champion_yes,0.113545
2026-07-07T17:18:31.075171+00:00,#1731,argentina_champion_no,0.886455
2026-07-07T17:18:31.075171+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:18:31.075171+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:18:32.871975+00:00,#7510,Argentina,0.609175
2026-07-07T17:18:32.871975+00:00,#7511,Egypt,0.390825
2026-07-07T17:18:32.871975+00:00,#1730,argentina_champion_yes,0.113545
2026-07-07T17:18:32.871975+00:00,#1731,argentina_champion_no,0.886455
2026-07-07T17:18:32.871975+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:18:32.871975+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:18:37.391565+00:00,#7510,Argentina,0.60918
2026-07-07T17:18:37.391565+00:00,#7511,Egypt,0.39082
2026-07-07T17:18:37.391565+00:00,#1730,argentina_champion_yes,0.113545
2026-07-07T17:18:37.391565+00:00,#1731,argentina_champion_no,0.886455
2026-07-07T17:18:37.391565+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:18:37.391565+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:18:42.608634+00:00,#7510,Argentina,0.60767
2026-07-07T17:18:42.608634+00:00,#7511,Egypt,0.39233
2026-07-07T17:18:42.608634+00:00,#1730,argentina_champion_yes,0.113545
2026-07-07T17:18:42.608634+00:00,#1731,argentina_champion_no,0.886455
2026-07-07T17:18:42.608634+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:18:42.608634+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:18:47.395805+00:00,#7510,Argentina,0.60767
2026-07-07T17:18:47.395805+00:00,#7511,Egypt,0.39233
2026-07-07T17:18:47.395805+00:00,#1730,argentina_champion_yes,0.113545
2026-07-07T17:18:47.395805+00:00,#1731,argentina_champion_no,0.886455
2026-07-07T17:18:47.395805+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:18:47.395805+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:18:47.872815+00:00,#7510,Argentina,0.60767
2026-07-07T17:18:47.872815+00:00,#7511,Egypt,0.39233
2026-07-07T17:18:47.872815+00:00,#1730,argentina_champion_yes,0.113545
2026-07-07T17:18:47.872815+00:00,#1731,argentina_champion_no,0.886455
2026-07-07T17:18:47.872815+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:18:47.872815+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:18:52.557058+00:00,#7510,Argentina,0.609185
2026-07-07T17:18:52.557058+00:00,#7511,Egypt,0.390815
2026-07-07T17:18:52.557058+00:00,#1730,argentina_champion_yes,0.113545
2026-07-07T17:18:52.557058+00:00,#1731,argentina_champion_no,0.886455
2026-07-07T17:18:52.557058+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:18:52.557058+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:18:57.683753+00:00,#7510,Argentina,0.609235
2026-07-07T17:18:57.683753+00:00,#7511,Egypt,0.390765
2026-07-07T17:18:57.683753+00:00,#1730,argentina_champion_yes,0.113545
2026-07-07T17:18:57.683753+00:00,#1731,argentina_champion_no,0.886455
2026-07-07T17:18:57.683753+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:18:57.683753+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:19:02.518788+00:00,#7510,Argentina,0.609235
2026-07-07T17:19:02.518788+00:00,#7511,Egypt,0.390765
2026-07-07T17:19:02.518788+00:00,#1730,argentina_champion_yes,0.118845
2026-07-07T17:19:02.518788+00:00,#1731,argentina_champion_no,0.881155
2026-07-07T17:19:02.518788+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:19:02.518788+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:19:05.037553+00:00,#7510,Argentina,0.609235
2026-07-07T17:19:05.037553+00:00,#7511,Egypt,0.390765
2026-07-07T17:19:05.037553+00:00,#1730,argentina_champion_yes,0.118845
2026-07-07T17:19:05.037553+00:00,#1731,argentina_champion_no,0.881155
2026-07-07T17:19:05.037553+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:19:05.037553+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:19:07.662928+00:00,#7510,Argentina,0.60999
2026-07-07T17:19:07.662928+00:00,#7511,Egypt,0.39001
2026-07-07T17:19:07.662928+00:00,#1730,argentina_champion_yes,0.118845
