ts,coin,label,mid_price
2026-06-30T21:03:00.416284+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:03:00.416284+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:03:00.416284+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:03:00.416284+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:03:05.608796+00:00,#6740,France,0.87413
2026-06-30T21:03:05.608796+00:00,#6741,Sweden,0.12587
2026-06-30T21:03:05.608796+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:03:05.608796+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:03:05.608796+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:03:05.608796+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:03:10.441931+00:00,#6740,France,0.87413
2026-06-30T21:03:10.441931+00:00,#6741,Sweden,0.12587
2026-06-30T21:03:10.441931+00:00,#1890,france_champion_yes,0.297135
2026-06-30T21:03:10.441931+00:00,#1891,france_champion_no,0.702865
2026-06-30T21:03:10.441931+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:03:10.441931+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:03:12.809123+00:00,#6740,France,0.87413
2026-06-30T21:03:12.809123+00:00,#6741,Sweden,0.12587
2026-06-30T21:03:12.809123+00:00,#1890,france_champion_yes,0.297135
2026-06-30T21:03:12.809123+00:00,#1891,france_champion_no,0.702865
2026-06-30T21:03:12.809123+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:03:12.809123+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:03:15.454674+00:00,#6740,France,0.876
2026-06-30T21:03:15.454674+00:00,#6741,Sweden,0.124
2026-06-30T21:03:15.454674+00:00,#1890,france_champion_yes,0.297135
2026-06-30T21:03:15.454674+00:00,#1891,france_champion_no,0.702865
2026-06-30T21:03:15.454674+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:03:15.454674+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:03:20.757418+00:00,#6740,France,0.876
2026-06-30T21:03:20.757418+00:00,#6741,Sweden,0.124
2026-06-30T21:03:20.757418+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:03:20.757418+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:03:20.757418+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:03:20.757418+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:03:25.577476+00:00,#6740,France,0.876
2026-06-30T21:03:25.577476+00:00,#6741,Sweden,0.124
2026-06-30T21:03:25.577476+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:03:25.577476+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:03:25.577476+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:03:25.577476+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:03:29.912035+00:00,#6740,France,0.876
2026-06-30T21:03:29.912035+00:00,#6741,Sweden,0.124
2026-06-30T21:03:29.912035+00:00,#1890,france_champion_yes,0.297195
2026-06-30T21:03:29.912035+00:00,#1891,france_champion_no,0.702805
2026-06-30T21:03:29.912035+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:03:29.912035+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:03:31.967715+00:00,#6740,France,0.876
2026-06-30T21:03:31.967715+00:00,#6741,Sweden,0.124
2026-06-30T21:03:31.967715+00:00,#1890,france_champion_yes,0.297195
2026-06-30T21:03:31.967715+00:00,#1891,france_champion_no,0.702805
2026-06-30T21:03:31.967715+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:03:31.967715+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:03:35.883796+00:00,#6740,France,0.874595
2026-06-30T21:03:35.883796+00:00,#6741,Sweden,0.125405
2026-06-30T21:03:35.883796+00:00,#1890,france_champion_yes,0.297195
2026-06-30T21:03:35.883796+00:00,#1891,france_champion_no,0.702805
2026-06-30T21:03:35.883796+00:00,#2130,sweden_champion_yes,0.00129
2026-06-30T21:03:35.883796+00:00,#2131,sweden_champion_no,0.99871
2026-06-30T21:03:40.659861+00:00,#6740,France,0.874595
2026-06-30T21:03:40.659861+00:00,#6741,Sweden,0.125405
2026-06-30T21:03:40.659861+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:03:40.659861+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:03:40.659861+00:00,#2130,sweden_champion_yes,0.450165
2026-06-30T21:03:40.659861+00:00,#2131,sweden_champion_no,0.549835
2026-06-30T21:03:45.692858+00:00,#6740,France,0.874545
2026-06-30T21:03:45.692858+00:00,#6741,Sweden,0.125455
2026-06-30T21:03:45.692858+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:03:45.692858+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:03:45.692858+00:00,#2130,sweden_champion_yes,0.00129
2026-06-30T21:03:45.692858+00:00,#2131,sweden_champion_no,0.99871
2026-06-30T21:03:46.967260+00:00,#6740,France,0.874545
2026-06-30T21:03:46.967260+00:00,#6741,Sweden,0.125455
2026-06-30T21:03:46.967260+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:03:46.967260+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:03:46.967260+00:00,#2130,sweden_champion_yes,0.00129
2026-06-30T21:03:46.967260+00:00,#2131,sweden_champion_no,0.99871
2026-06-30T21:03:51.044661+00:00,#6740,France,0.874545
2026-06-30T21:03:51.044661+00:00,#6741,Sweden,0.125455
2026-06-30T21:03:51.044661+00:00,#1890,france_champion_yes,0.297135
2026-06-30T21:03:51.044661+00:00,#1891,france_champion_no,0.702865
2026-06-30T21:03:51.044661+00:00,#2130,sweden_champion_yes,0.00129
2026-06-30T21:03:51.044661+00:00,#2131,sweden_champion_no,0.99871
2026-06-30T21:03:55.687029+00:00,#6740,France,0.874605
2026-06-30T21:03:55.687029+00:00,#6741,Sweden,0.125395
2026-06-30T21:03:55.687029+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:03:55.687029+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:03:55.687029+00:00,#2130,sweden_champion_yes,0.00129
2026-06-30T21:03:55.687029+00:00,#2131,sweden_champion_no,0.99871
2026-06-30T21:04:00.837149+00:00,#6740,France,0.87413
2026-06-30T21:04:00.837149+00:00,#6741,Sweden,0.12587
2026-06-30T21:04:00.837149+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:04:00.837149+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:04:00.837149+00:00,#2130,sweden_champion_yes,0.00129
2026-06-30T21:04:00.837149+00:00,#2131,sweden_champion_no,0.99871
2026-06-30T21:04:03.968148+00:00,#6740,France,0.87413
2026-06-30T21:04:03.968148+00:00,#6741,Sweden,0.12587
2026-06-30T21:04:03.968148+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:04:03.968148+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:04:03.968148+00:00,#2130,sweden_champion_yes,0.00129
2026-06-30T21:04:03.968148+00:00,#2131,sweden_champion_no,0.99871
2026-06-30T21:04:06.222552+00:00,#6740,France,0.87413
2026-06-30T21:04:06.222552+00:00,#6741,Sweden,0.12587
2026-06-30T21:04:06.222552+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:04:06.222552+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:04:06.222552+00:00,#2130,sweden_champion_yes,0.00129
2026-06-30T21:04:06.222552+00:00,#2131,sweden_champion_no,0.99871
2026-06-30T21:04:10.977528+00:00,#6740,France,0.8735
2026-06-30T21:04:10.977528+00:00,#6741,Sweden,0.1265
2026-06-30T21:04:10.977528+00:00,#1890,france_champion_yes,0.297135
2026-06-30T21:04:10.977528+00:00,#1891,france_champion_no,0.702865
2026-06-30T21:04:10.977528+00:00,#2130,sweden_champion_yes,0.00129
2026-06-30T21:04:10.977528+00:00,#2131,sweden_champion_no,0.99871
2026-06-30T21:04:15.946108+00:00,#6740,France,0.877685
2026-06-30T21:04:15.946108+00:00,#6741,Sweden,0.122315
2026-06-30T21:04:15.946108+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:04:15.946108+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:04:15.946108+00:00,#2130,sweden_champion_yes,0.00129
